Car Index,Station Index,Arrival Time,,,,Position,Velocity
23,6,488.0492042,,,,156.3304425,2.145158943
23,7,502.4623016,,,,191.3059078,1.883318111
23,8,515.7728977,,,,229.378301,1.946849958
23,1,529.7856872,,,,19.12216808,1.845550696
23,2,542.818069,,,,50.89974044,2.215764198
23,3,556.0315967,,,,81.88382941,2.125835354
23,4,572.4227942,,,,108.1975419,1.609115855
23,5,584.582035,,,,137.9720772,2.228939215
23,6,601.4835047,,,,168.4794168,2.204423772
23,7,617.4526604,,,,194.9433775,1.92288389
23,8,629.4045949,,,,229.0783603,2.137651477
23,1,643.4782158,,,,20.60781988,2.129086031
23,2,658.2483408,,,,46.83254942,2.282344152
23,3,671.272599,,,,76.63128745,3.170403377
23,4,689.9972153,,,,110.1332927,2.284761858
23,6,705.1411736,,,,143.75,2.046684083
23,6,723.5541314,,,,161.9689974,1.575701354
23,7,737.1379252,,,,187.5206421,2.330733547
23,8,751.1420016,,,,227.9888681,1.858093151
23,1,765.4120952,,,,17.38632829,2.346740885
23,2,779.7791357,,,,50.37595903,2.048294223
23,4,796.5395251,,,,86.25,1.763234765
23,4,810.8880244,,,,109.6170266,1.26838829
23,5,825.2361542,,,,137.3152003,2.366482698
23,6,839.5485789,,,,167.9285552,2.475591588
23,7,854.9808662,,,,194.3649696,1.861243592
23,8,867.9625165,,,,227.8816953,2.807129348
23,1,881.5892665,,,,19.13740562,2.214006932
23,2,897.2026064,,,,46.0350041,2.518685749
23,3,910.3490721,,,,75.50307653,2.457458538
23,4,925.2329799,,,,109.0164067,2.257271153
23,5,937.8905018,,,,137.0945511,2.530181569
23,6,954.7148761,,,,167.9333841,2.181079349
23,7,971.4959651,,,,190.6375523,1.63264874
23,8,983.8607169,,,,228.1137793,2.299959123
23,1,1000.479315,,,,12.81694857,1.552681156
24,7,10.2728903,,,,194.0528539,2.325585239
24,8,26.68078726,,,,227.0814284,2.581632551
24,1,40.69733805,,,,23.95849801,1.96380804
24,2,56.33912664,,,,53.0628808,1.778652326
24,3,70.94114493,,,,80.50588622,2.748312414
24,4,85.68165707,,,,110.6563575,2.285620155
24,5,99.86054618,,,,139.1863363,1.784689895
24,6,112.4536239,,,,167.0317396,2.557755828
24,7,124.7248739,,,,195.7313249,2.453582855
24,8,137.1279093,,,,227.3423978,2.157973496
24,1,151.2452028,,,,20.54455013,2.030651588
24,3,169.980133,,,,57.5,1.964830481
24,4,195.3790548,,,,86.25,2.030265887
24,4,210.1702282,,,,110.128677,1.242345677
24,6,223.3628481,,,,143.75,2.131119744
24,6,239.4280155,,,,167.9144136,1.630882615
24,7,253.3215875,,,,193.6276274,2.45217634
24,8,269.0188053,,,,229.5552683,2.056688346
24,1,282.9816642,,,,24.72158574,2.847846353
24,2,296.3607086,,,,49.96319399,2.574615491
24,3,310.9112654,,,,75.40730236,2.47209714
24,4,326.9058521,,,,108.3835607,1.443294827
24,6,342.7586425,,,,143.75,2.136497237
24,7,361.3413271,,,,172.5,2.053346497
24,8,377.4413843,,,,201.25,2.179934899
24,8,395.3753402,,,,229.2958783,1.581822323
24,2,409.0954721,,,,28.75,2.12416857
24,2,424.0595544,,,,47.40309837,1.649368559
24,3,440.7203791,,,,70.95246399,1.701036359
24,4,455.4389065,,,,97.57813544,2.103337192
24,5,466.8854243,,,,129.5139739,2.803375815
24,6,480.5115075,,,,162.9624777,2.769150984
24,7,497.1822099,,,,190.1002712,1.856211202
24,8,511.0606277,,,,229.4360791,2.36551857
24,1,524.5689073,,,,22.54227844,2.239832667
24,2,539.8392955,,,,51.49457925,1.288970924
24,3,553.9777355,,,,78.82269798,2.233878669
24,4,568.1953434,,,,109.4690146,2.314439898
24,5,581.9898052,,,,136.5803734,2.179789843
24,6,599.6596343,,,,166.2577335,2.005222812
24,7,614.1728875,,,,193.5128851,2.436863221
24,8,627.3629223,,,,227.3615531,2.647110828
24,1,639.6539551,,,,23.60931054,2.195806346
24,2,653.5744398,,,,49.67844502,2.945938277
24,3,668.2386909,,,,78.89655987,2.849445313
24,4,687.8671433,,,,107.2373805,1.537330792
24,6,702.848907,,,,143.75,2.238037633
24,6,716.8707566,,,,164.3992958,3.285681581
24,7,731.2473514,,,,196.5453402,2.052961223
24,8,747.9818698,,,,229.8756974,1.681155347
24,1,760.5697747,,,,21.3925326,1.993528692
24,3,776.3010997,,,,57.5,1.927094293
24,3,790.8936333,,,,75.99776996,1.915789555
24,4,806.6440768,,,,110.7591733,2.434393208
24,5,822.5170134,,,,138.7096201,1.89114144
24,6,837.7019719,,,,164.1207064,2.105803994
24,7,851.2817102,,,,190.8361391,2.238012487
24,8,865.6135832,,,,228.3655359,2.184242317
24,1,877.2475482,,,,13.15056947,2.872453805
24,2,892.6506308,,,,47.39339493,2.000590568
24,3,905.975886,,,,74.80842949,2.59836847
24,4,922.5821715,,,,103.483678,2.31630013
24,5,935.2600783,,,,134.6031639,2.974223711
24,6,952.6211348,,,,163.8672405,2.031351364
24,7,964.9958236,,,,185.9751504,2.46428972
24,8,978.0521336,,,,229.2887894,2.248416249
24,1,990.2176773,,,,24.03725425,2.099180371
24,3,1005.901519,,,,57.5,2.718352091
25,7,7.178122587,,,,191.5319053,2.765596468
25,8,24.86685787,,,,229.9717901,1.545078831
25,1,38.25743461,,,,11.55681346,2.514656319
25,2,53.8444743,,,,45.66707635,1.745719644
25,3,68.85109369,,,,72.48526767,2.022020222
25,4,83.78123523,,,,104.5349878,2.070207275
25,5,97.3034276,,,,130.9150584,2.249950656
25,6,110.3157105,,,,164.2542131,2.012568597
25,7,122.4756427,,,,192.8750661,2.031777581
25,8,134.7037684,,,,228.6565985,2.498876615
25,1,147.2044063,,,,19.65479783,2.181285309
25,2,159.1197499,,,,52.80218303,3.031275343
25,3,177.2975816,,,,82.04703325,2.631708878
25,4,206.2491593,,,,110.9714813,1.938963478
25,5,219.7607123,,,,138.1069202,2.57297318
25,6,236.6162948,,,,167.845196,2.661764057
25,7,250.2131762,,,,196.3447596,2.635926204
25,8,267.0277736,,,,229.0366517,1.572820074
25,1,281.5671166,,,,18.85672198,1.855558547
25,2,293.4333565,,,,50.06217989,2.658830928
25,3,306.5252332,,,,80.51953956,2.782485722
25,4,322.3215917,,,,107.4435058,1.958923827
25,6,341.0208167,,,,143.75,2.14894455
25,7,360.3959334,,,,172.5,2.504380485
25,7,375.3421762,,,,186.3168916,1.856483199
25,8,388.745998,,,,229.8670141,2.520473961
25,2,405.4537173,,,,28.75,2.391024169
25,3,417.9378774,,,,57.5,2.625354058
25,3,431.7273109,,,,81.05662416,2.364310882
25,4,447.1559433,,,,108.0657934,2.39042586
25,5,461.8072518,,,,139.1533675,2.318425552
25,6,477.067303,,,,165.6662929,2.751824795
25,7,491.1754965,,,,195.1702823,2.124299875
25,8,508.0166441,,,,228.8070411,2.019848641
25,1,521.797396,,,,16.33273612,2.411978026
25,2,535.1802139,,,,49.08028805,1.804644367
25,3,550.6528898,,,,79.08106414,1.87064054
25,4,565.8055706,,,,110.8676444,3.004683993
25,5,578.7006685,,,,135.9776434,3.239057866
25,6,596.5466304,,,,167.1870598,3.045199076
25,7,610.997857,,,,196.7827431,2.273659641
25,8,625.5301768,,,,229.6866874,2.358715479
25,1,637.3128153,,,,15.15160076,2.726774687
25,2,650.9194096,,,,46.74373293,2.469545089
25,3,665.6580342,,,,79.6700654,2.159707629
25,4,682.8177293,,,,108.5428865,1.747312232
25,6,700.7211667,,,,143.75,1.725421841
25,6,714.4053004,,,,164.5261324,1.983837301
25,7,728.9557057,,,,194.9542028,1.81828196
25,8,743.5002793,,,,228.8071526,2.112644617
25,2,756.8790992,,,,28.75,1.909467291
25,3,773.3834305,,,,57.5,2.04539799
25,3,785.5421948,,,,79.01313896,3.10574839
25,4,804.9020301,,,,110.0587124,1.443350901
25,5,819.8517554,,,,138.762698,2.647102122
25,6,833.7228296,,,,163.1061313,2.928042023
25,7,846.6285365,,,,194.7456058,2.018158812
25,8,859.8709376,,,,229.3255029,2.689702552
25,1,871.8168497,,,,21.08401927,2.619030662
25,2,887.59882,,,,48.31755765,2.306855864
25,3,901.5725188,,,,76.88303727,2.60023422
25,4,917.6103106,,,,106.0498551,2.175661914
25,5,932.1847091,,,,137.4330906,2.586845715
25,6,948.371373,,,,164.4110367,2.023186858
25,7,958.797344,,,,196.6709563,2.243583848
25,8,974.1269861,,,,227.6789028,2.218991056
25,1,987.9726365,,,,20.969463,2.45580864
25,2,1003.065317,,,,49.90906755,1.606719751
26,7,3.664198985,,,,193.7727948,2.636761391
26,8,18.35587567,,,,229.7967985,2.018725857
26,1,31.42024322,,,,22.17743532,2.755310824
26,2,47.0662246,,,,48.36955627,2.7429294
26,3,62.04367792,,,,76.32749524,2.186179596
26,4,78.72617994,,,,109.5139702,2.875483336
26,5,91.59888399,,,,136.0325047,3.184166064
26,6,106.2185647,,,,163.9897441,1.708996853
26,7,118.3536689,,,,190.2716561,2.688379832
26,8,129.7471677,,,,228.3846435,2.430578917
26,1,143.0347536,,,,23.96710583,2.876798966
26,2,157.5699676,,,,51.86027294,2.090590689
26,3,175.7005331,,,,81.16185695,2.170821363
26,4,204.1714932,,,,107.7791443,1.786811776
26,5,217.5674986,,,,134.8666986,2.000966762
26,6,234.8675282,,,,166.4364506,1.443111371
26,7,248.352259,,,,197.2216016,2.258659827
26,8,261.5571672,,,,228.224483,2.600156641
26,1,276.2354185,,,,22.22750418,2.590503198
26,2,290.6359541,,,,48.55380966,2.23975631
26,3,304.465758,,,,80.95094036,2.120837164
26,4,318.4641195,,,,107.7974329,1.947474426
26,5,331.9747734,,,,137.1595308,2.272808629
26,6,350.0242991,,,,166.8678035,2.465505378
26,8,367.2984146,,,,201.25,2.080773176
26,8,384.1414072,,,,226.4203627,1.974904509
26,1,400.5424818,,,,23.09012937,2.147637403
26,2,415.421423,,,,53.21492394,2.277999873
26,3,429.5307403,,,,81.49644508,2.421823338
26,4,444.2551186,,,,107.750091,2.882110596
26,5,459.8245992,,,,136.5422026,2.294248725
26,6,474.5839664,,,,164.2767818,2.265085471
26,7,488.3135099,,,,196.9746079,2.046675483
26,8,504.2339522,,,,229.8625728,2.223228317
26,1,516.6492297,,,,22.34292786,2.519545924
26,2,530.5146343,,,,50.92068363,3.260578844
26,3,546.8205469,,,,76.69661219,2.661088747
26,4,564.4302661,,,,103.9407848,1.960918646
26,5,576.3010953,,,,131.577284,2.859982653
26,6,594.8019365,,,,158.7085119,1.824686505
26,7,609.0330701,,,,179.7342504,1.981493112
26,8,621.6087682,,,,229.3319015,2.316117762
26,1,632.3258249,,,,4.575941855,2.832058961
26,3,646.5638434,,,,57.5,2.520208218
26,4,662.6113558,,,,86.25,2.322896632
26,5,679.1222744,,,,115,3.043568689
26,6,695.180637,,,,143.75,1.825791567
26,6,710.3858843,,,,167.4522685,2.392668051
26,7,725.4932079,,,,191.2197162,1.897213509
26,8,737.5631767,,,,229.1156578,2.68575243
26,1,751.7285719,,,,24.45174481,2.575449992
26,2,769.4112143,,,,50.06851072,2.704981134
26,3,783.2120443,,,,80.27097983,2.758766934
26,4,801.4785469,,,,110.1537683,1.950011529
26,5,817.9676944,,,,134.2336265,1.521740885
26,6,830.5145872,,,,164.9253545,2.61490728
26,7,843.4056017,,,,193.1816611,2.553685645
26,8,858.269702,,,,229.7246086,1.441823234
26,1,868.8898199,,,,21.76908052,2.955925541
26,2,883.6183189,,,,53.06351637,2.129850712
26,3,897.9701654,,,,74.01537633,3.33101632
26,4,913.4965534,,,,103.8869955,2.076223632
26,5,929.742774,,,,135.0284811,1.527129392
26,6,944.3732434,,,,155.3257784,2.227883835
26,7,956.7563935,,,,183.3177732,2.525449322
26,8,969.4256738,,,,228.8811523,2.376267972
26,1,984.8044185,,,,18.87268525,1.693917284
26,2,998.3408262,,,,49.86150807,2.271765201
27,7,0.828445553,,,,199.3333333,2.313569865
27,8,14.53735288,,,,228.6479793,1.747382092
27,1,29.03482644,,,,22.83947162,2.736176379
27,2,43.73750468,,,,47.69512113,1.999049154
27,3,57.5049361,,,,69.29016772,2.032204104
27,4,76.8183164,,,,102.3013086,1.954255574
27,5,89.17517394,,,,134.9888979,2.384384138
27,6,101.2388856,,,,166.5811771,2.223391598
27,7,114.2700406,,,,195.444956,2.343871007
27,8,127.6848816,,,,229.2308125,1.865744279
27,1,141.3721785,,,,23.32616294,2.671033273
27,2,154.872296,,,,53.1083391,2.025855121
27,3,173.3566539,,,,80.67031969,2.629754254
27,4,200.1302977,,,,107.1539235,3.023275762
27,5,213.1279939,,,,133.9860831,3.522148376
27,6,230.6658086,,,,167.4782242,2.130965517
27,7,246.5687242,,,,196.1099326,1.960184585
27,8,260.00641,,,,229.5806346,2.247599462
27,1,273.7175695,,,,15.79405981,2.635999488
27,2,286.6416846,,,,51.03955557,2.433476784
27,4,301.9671882,,,,86.25,1.454705062
27,5,314.7657053,,,,115,3.62461341
27,5,329.0750708,,,,139.3552762,1.628311336
27,7,347.7399007,,,,172.5,1.964595196
27,8,365.3295851,,,,201.25,2.468799799
27,8,381.7255573,,,,228.4950753,2.237316357
27,1,397.9070879,,,,20.78613406,2.241170893
27,2,413.5403535,,,,51.19730893,2.267215314
27,3,427.5679402,,,,79.17325471,2.300102216
27,4,441.7396325,,,,104.1679426,2.152968887
27,5,456.6829182,,,,138.6484441,2.547387071
27,6,470.9535436,,,,167.6793469,2.335182883
27,7,486.2245651,,,,197.2055464,3.098589259
27,8,501.2192055,,,,227.1484568,2.762497596
27,1,514.1062826,,,,22.54486668,1.806468297
27,2,528.4967974,,,,50.19541762,2.868644013
27,3,543.2305172,,,,70.72159691,2.582365592
27,4,558.7904527,,,,101.697856,1.763681777
27,5,572.0448751,,,,125.0540125,1.984482851
27,6,587.2436584,,,,146.1564167,1.889324005
27,7,598.1747181,,,,184.0268003,2.873676373
27,8,611.0692969,,,,229.8325909,2.343355908
27,1,623.7899651,,,,18.7396584,2.017574538
27,2,639.8609979,,,,45.73926971,1.986367036
27,3,657.0946298,,,,77.61404241,2.297042149
27,4,672.9063875,,,,107.7355051,2.388008446
27,5,689.049491,,,,139.6057289,1.907856577
27,6,708.2762178,,,,166.9373895,1.774332388
27,7,720.2063576,,,,196.6479188,2.746331763
27,8,733.514586,,,,226.4055867,3.030373036
27,1,750.0596382,,,,23.863728,1.455005942
27,2,766.6638793,,,,49.35896313,2.057458923
27,3,781.0447644,,,,82.2332294,2.390477214
27,4,798.9933145,,,,110.199017,1.956558693
27,5,811.7140847,,,,136.9527163,2.930331221
27,6,827.6178705,,,,166.2243427,2.504737958
27,7,840.2461138,,,,190.1842996,2.83657374
27,8,854.1462776,,,,229.3421079,2.422262517
27,1,866.5281503,,,,22.35331214,2.197504029
27,2,881.5353167,,,,44.06376496,2.411704174
27,3,894.2972252,,,,76.77331209,2.796281843
27,4,908.144045,,,,106.5142388,2.807003017
27,5,924.0317197,,,,137.515676,1.780450491
27,6,936.6644835,,,,163.6178695,2.185390915
27,7,949.655785,,,,196.5560259,2.450213782
27,8,964.7808479,,,,227.5691914,2.648643545
27,1,978.9733695,,,,23.1462084,1.903573213
27,2,994.9784665,,,,50.50392795,2.024791956
28,8,9.645534369,,,,228.9964469,2.676210603
28,1,26.87468485,,,,18.37581743,1.396934612
28,2,38.8327334,,,,42.43234469,2.618265196
28,3,49.15940021,,,,80.70699757,2.56303725
28,4,70.3203478,,,,102.727595,2.293862734
28,5,85.50080707,,,,131.4488013,1.87690282
28,6,98.57681611,,,,158.4785313,2.23978781
28,7,111.7933497,,,,192.766949,2.655057453
28,8,124.427479,,,,229.5499545,1.863739424
28,1,139.3415647,,,,15.872127,1.948221917
28,2,152.70449,,,,40.77137398,2.517683369
28,3,171.2349042,,,,81.99767723,3.388922884
28,4,197.5350741,,,,103.7855298,5.20147023
28,5,210.3558458,,,,135.0777618,5.546723687
28,6,228.3092356,,,,164.5578186,1.605652915
28,7,243.9464878,,,,182.529452,2.185317136
28,8,255.2510092,,,,228.6808486,2.868606636
28,1,268.8025685,,,,17.91978946,2.121807953
28,3,283.9868639,,,,57.5,1.855862836
28,4,299.4325638,,,,86.25,1.89242086
28,5,312.4607371,,,,115,2.346559976
28,5,326.3761251,,,,136.8460484,2.300255812
28,7,345.6686197,,,,172.5,1.762448356
28,8,362.3722925,,,,201.25,2.356057333
28,8,379.2165872,,,,228.072119,2.373939355
28,1,394.353648,,,,22.91306649,2.648760189
28,2,410.7604274,,,,51.8706278,3.381095068
28,3,424.4912312,,,,81.40030034,2.375225708
28,4,436.7084138,,,,109.9279642,2.00887475
28,5,454.680256,,,,132.7142507,1.954685553
28,6,468.8891857,,,,158.7003384,2.009583976
28,7,484.9193087,,,,187.6439978,1.53868947
28,8,498.385555,,,,229.2349857,2.046352602
28,1,510.6713298,,,,8.921524314,2.283892926
28,2,525.9504436,,,,35.03416971,1.920042134
28,3,537.2172698,,,,60.55501314,2.581379265
28,4,551.2481941,,,,96.20596816,1.882910466
28,5,562.6237871,,,,121.4670906,2.986920789
28,6,573.3002674,,,,162.195396,2.720387859
28,7,592.1812806,,,,194.4475684,2.242888565
28,8,604.9762397,,,,229.9455556,2.268436635
28,1,618.828393,,,,23.47092612,2.343357584
28,3,633.9402743,,,,57.5,2.822022769
28,3,653.3350307,,,,79.32517198,2.835922437
28,4,669.8643149,,,,107.9538674,2.671579306
28,5,686.8772778,,,,138.0340801,2.516371733
28,6,705.1411736,,,,167.9377468,1.990280422
28,7,718.5306383,,,,196.3526098,1.713432311
28,8,731.5636257,,,,229.8153902,2.290772175
28,1,746.7013894,,,,23.45573474,2.674665097
28,2,762.7070388,,,,47.93538445,2.284478203
28,3,779.3644428,,,,80.05939583,2.020865438
28,4,796.5395251,,,,105.657821,1.186248197
28,5,809.3944549,,,,128.4923726,2.390085389
28,6,825.112356,,,,154.9672241,2.257875814
28,7,836.3450341,,,,189.2376354,2.257401749
28,8,850.8184243,,,,229.0335932,1.995939284
28,1,863.6172625,,,,18.72137696,2.415266083
28,2,875.964055,,,,50.12070552,2.81243092
28,3,890.9081935,,,,77.37710255,2.937552499
28,4,905.120977,,,,108.1463055,2.025388738
28,5,920.5301766,,,,137.113589,2.377306057
28,6,932.6001623,,,,165.753325,2.539121499
28,7,947.7400444,,,,196.5057794,2.268378537
28,8,962.5721765,,,,228.7450518,2.164925949
28,1,976.0295418,,,,20.77121481,2.130576083
28,3,991.5232611,,,,57.5,2.578552769
29,8,6.948094499,,,,227.8166507,2.447818438
29,1,19.4482939,,,,20.99724957,2.401812836
29,2,33.07790943,,,,49.29700994,2.328740463
29,3,46.99673074,,,,74.6201027,2.140775648
29,4,64.97024343,,,,104.2921625,1.121034779
29,5,78.94681899,,,,131.7538823,2.174424609
29,6,92.31663887,,,,160.5400972,2.380102735
29,7,108.598296,,,,192.2978708,1.655791513
29,8,121.2669592,,,,229.664059,1.908782524
29,1,132.7315,,,,21.90216277,2.336145546
29,2,146.0600381,,,,51.98928077,2.768543104
29,3,169.980133,,,,71.09495755,1.21138237
29,4,195.3790548,,,,88.95923682,1.094971232
29,5,208.7923574,,,,115,2.143394573
29,6,223.3628481,,,,143.75,1.973166217
29,8,235.3799746,,,,201.25,2.149471791
29,8,250.3649508,,,,229.6387077,2.380452906
29,1,263.6983315,,,,24.66343259,2.121062208
29,3,282.6970773,,,,57.5,2.029479386
29,4,295.2931284,,,,86.25,1.939587412
29,4,309.3775631,,,,109.6269708,1.869353199
29,5,323.3747408,,,,137.9179574,1.794112373
29,7,342.7586425,,,,172.5,2.153959075
29,8,361.3413271,,,,201.25,2.15835792
29,8,377.4413843,,,,229.3260002,1.895440459
29,1,392.1500006,,,,21.75992981,2.022142204
29,2,409.0954721,,,,50.02741846,2.051917832
29,3,422.4494464,,,,77.79257644,1.874608028
29,4,434.1835994,,,,109.1741757,2.33107462
29,5,449.0344634,,,,137.301906,2.775819065
29,6,462.0222611,,,,166.6277016,2.246550401
29,7,476.0767173,,,,191.0075563,2.148982714
29,8,489.3560195,,,,229.2970938,2.076118189
29,1,501.9894535,,,,14.95001246,2.469413628
29,2,514.2497471,,,,48.77345757,2.480254891
29,3,527.263294,,,,79.43573553,2.461487551
29,4,541.2668211,,,,109.946553,2.41861082
29,5,555.1636263,,,,136.2157486,2.625354106
29,6,569.5123502,,,,167.8085999,2.087069643
29,7,589.1483918,,,,196.2707951,1.957005306
29,8,602.6808196,,,,227.4372669,2.140400218
29,1,616.575611,,,,25.06605539,1.407916428
29,2,631.4489884,,,,48.13145595,3.010199698
29,3,650.8932051,,,,80.01319122,2.485263951
29,4,667.226874,,,,110.5102866,1.901211533
29,5,684.6057852,,,,139.365687,1.669067892
29,6,702.848907,,,,167.6831627,2.263827622
29,7,715.6724045,,,,192.8682354,2.949070459
29,8,728.6613308,,,,228.5225214,2.312275959
29,1,744.721977,,,,21.65022315,3.419797016
29,2,758.5202553,,,,52.89896927,2.803530216
29,3,776.3010997,,,,76.64281149,3.292761434
29,4,788.6641251,,,,106.1398781,2.82073433
29,5,803.0107384,,,,131.3759255,2.656871314
29,6,817.3471921,,,,157.951,2.330052453
29,7,831.0237107,,,,188.9145786,2.461489184
29,8,844.5461159,,,,229.8959353,2.195298239
29,1,859.465081,,,,20.23775054,2.343448688
29,2,873.3402415,,,,51.98166419,2.289732868
29,3,887.8876866,,,,78.4844091,2.391154298
29,4,901.7370861,,,,109.8329163,2.20613292
29,5,917.7386088,,,,137.0265197,2.15117825
29,6,929.943072,,,,161.995669,2.202824778
29,7,945.6485854,,,,187.432175,1.878882023
29,8,959.1491947,,,,229.9272843,2.195762874
29,1,972.2846461,,,,20.18278592,2.572880131
29,3,986.9879671,,,,57.5,2.556204061
29,3,1005.901519,,,,78.63347066,1.1806903
30,8,2.662962048,,,,228.7869661,2.878999599
30,1,16.22041938,,,,21.72668891,2.375503278
30,2,29.55540867,,,,51.25972043,2.485394533
30,4,41.56416833,,,,86.25,2.393870561
30,5,55.41849916,,,,115,2.640208585
30,5,73.42990308,,,,137.0797381,1.613427305
30,6,87.29168653,,,,166.3844866,2.379105067
30,7,103.1917402,,,,192.4761245,2.292404083
30,8,116.231246,,,,229.2884075,2.067447758
30,1,129.8002455,,,,20.90312798,2.183822249
30,2,144.0695619,,,,46.87111776,2.118718085
30,3,157.4695972,,,,75.31723364,2.329798966
30,4,171.5969111,,,,110.3750471,1.681966373
30,6,192.8060476,,,,143.75,1.279805095
30,6,207.4979592,,,,165.5605761,2.690775697
30,8,233.9190834,,,,201.25,1.52428897
30,8,248.640649,,,,229.2966272,2.43896416
30,2,261.7716707,,,,28.75,2.971798895
30,3,280.0277735,,,,57.5,1.844425898
30,3,292.220948,,,,75.24085981,2.298034813
30,4,306.5032914,,,,109.1146666,2.139113811
30,5,320.1240846,,,,139.2978829,2.205283588
30,7,341.0208167,,,,172.5,2.292487129
30,8,360.3959334,,,,201.25,1.429115344
30,8,375.1732156,,,,227.7288289,1.656701672
30,1,388.6932357,,,,8.103845601,2.006672657
30,2,405.4537173,,,,37.92687379,1.526569786
30,3,417.9378774,,,,61.80832262,2.367063523
30,4,431.6843983,,,,97.14034652,2.376933387
30,5,446.7115115,,,,124.5802173,1.897857055
30,6,459.4083432,,,,154.0331243,2.22806872
30,7,471.3105349,,,,186.7884197,2.600608652
30,8,483.0753137,,,,225.4287723,2.269450974
30,1,496.4010874,,,,24.31107386,3.226876339
30,2,510.7313416,,,,51.21097995,2.662271169
30,3,524.4949418,,,,81.18290487,2.627687501
30,4,539.1774204,,,,110.1698758,1.936080201
30,5,552.2938224,,,,134.618806,2.73661804
30,6,567.2645095,,,,165.8698222,1.616843649
30,7,586.6040937,,,,191.5508242,1.335788331
30,8,599.0520458,,,,228.1265762,2.135375149
30,2,613.9590177,,,,28.75,1.958820604
30,3,628.3367218,,,,57.5,2.06279682
30,3,648.3836894,,,,82.06847057,2.297738109
30,4,664.8653728,,,,110.2627986,2.101670638
30,5,681.9789819,,,,136.8270921,2.423387022
30,6,700.7211667,,,,161.2943634,2.022484706
30,7,712.8302328,,,,185.9333453,2.536798455
30,8,725.808884,,,,229.3176124,2.161670257
30,1,742.6458956,,,,17.20361464,1.866923802
30,2,756.8790992,,,,45.34746973,2.124954819
30,3,773.3834305,,,,72.02097702,2.131036521
30,4,785.5230559,,,,99.62681321,2.473220108
30,5,798.3533527,,,,129.2652546,2.857208513
30,6,811.1031266,,,,168.1165958,2.916730156
30,7,826.0123455,,,,195.8025208,2.426920459
30,8,840.4976428,,,,229.583655,2.240556536
30,1,855.8327209,,,,13.04751526,1.981087791
30,2,870.9302067,,,,45.19048816,1.717418565
30,3,884.6400539,,,,71.62745948,1.946455414
30,4,899.3949409,,,,98.33140808,1.857852096
30,5,914.6131215,,,,122.8567027,1.874170408
30,6,925.1744989,,,,154.355669,2.802266862
30,7,938.2943052,,,,187.5571048,2.15453782
30,1,950.7912719,,,,0,2.553909691
30,2,968.9548314,,,,28.75,1.906049019
30,2,982.4532993,,,,50.02593653,2.3630421
30,3,999.4506073,,,,80.68190293,2.265052156
